Format: index, leftIndex, rightIndex, class - uX, uY, vX, vY, thresh - Score
8558, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8559, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8560, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8561, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8562, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8563, 9966, 9967, -1 - -24, 5, 2, -7, -97.582934 - 0.371232
8564, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8565, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8566, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8567, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8568, 9968, 9969, -1 - 34, -4, -5, -34, 3.012177 - 0.106792
8569, 9970, 9971, -1 - -10, 8, 48, 32, 69.316691 - 0.492527
8570, 9972, 9973, -1 - 18, -9, -13, 1, -72.283090 - 1.000000
8571, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8572, 9974, 9975, -1 - 1, 2, 12, 35, -60.655538 - 0.042731
8573, 9976, 9977, -1 - 16, -35, -3, -8, -18.521683 - 0.710677
8574, 9978, 9979, -1 - 41, -39, 26, 4, -9.054842 - 0.347455
8575, 9980, 9981, -1 - -3, -57, -53, -15, 5.630665 - 0.749595
8576, 9982, 9983, -1 - 0, 0, 49, -24, -40.684225 - 0.187176
8577, 9984, 9985, -1 - 0, 0, 49, -24, -40.684225 - 1.000000
8578, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8579, 9986, 9987, -1 - 31, 27, -16, -8, -92.437513 - 0.811278
8580, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8581, 9988, 9989, -1 - -10, -23, 10, -54, 50.926237 - 0.002973
8582, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8583, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8584, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8585, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8586, 9990, 9991, -1 - -3, -21, 0, 16, -26.841029 - 0.276195
8587, 9992, 9993, -1 - 12, 15, 56, -10, -18.521683 - 0.970951
8588, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8589, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8590, 9994, 9995, -1 - -10, -48, 1, 35, 88.506729 - 0.831474
8591, 9996, 9997, -1 - 6, -2, -7, -3, -9.323405 - 0.062683
8592, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8593, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8594, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8595, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8596, 9998, 9999, -1 - -30, 10, 3, 18, -28.531755 - 0.183122
8597, 10000, 10001, -1 - 38, 45, 2, -15, -8.987701 - 0.970951
8598, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8599, 10002, 10003, -1 - 38, 45, 2, -15, -8.987701 - 0.721928
8600, 10004, 10005, -1 - -3, -1, 41, 3, -13.492233 - 0.749595
8601, 10006, 10007, -1 - 24, 2, 43, -7, 84.185308 - 0.186836
8602, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8603, 10008, 10009, -1 - -29, -10, -13, -33, -17.813654 - 0.970951
8604, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8605, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8606, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8607, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8608, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8609, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8610, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8611, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8612, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8613, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
8614, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8615, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8616, 10010, 10011, -1 - -5, 4, -26, -11, -53.129673 - 0.093344
8617, 10012, 10013, -1 - 12, 15, 56, -10, -18.521683 - 0.970951
8618, 10014, 10015, -1 - -28, 25, 34, -11, -44.877468 - 0.970951
8619, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8620, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8621, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
8622, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8623, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8624, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8625, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8626, 10016, 10017, -1 - 38, 45, 2, -15, -8.987701 - 1.000000
8627, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8628, 10018, 10019, -1 - 17, -1, 1, 1, 48.844874 - 1.000000
8629, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8630, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8631, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8632, 10020, 10021, -1 - 12, 15, 56, -10, -18.521683 - 0.985228
8633, 10022, 10023, -1 - -29, -14, -5, 3, 53.550829 - 0.046457
8634, 10024, 10025, -1 - -25, -4, -6, 4, 30.692465 - 0.029984
8635, 10026, 10027, -1 - -44, -9, 8, -4, -43.296609 - 0.656404
8636, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8637, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8638, 10028, 10029, -1 - -29, -10, -13, -33, -17.813654 - 1.000000
8639, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8640, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8641, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8642, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8643, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8644, 10030, 10031, -1 - 18, -9, -13, 1, -72.283090 - 1.000000
8645, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8646, 10032, 10033, -1 - -29, -10, -13, -33, -17.813654 - 1.000000
8647, 10034, 10035, -1 - -6, 51, 20, 30, -29.831843 - 1.000000
8648, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8649, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8650, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8651, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8652, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8653, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
8654, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8655, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8656, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8657, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8658, 10036, 10037, -1 - -12, -41, 10, -48, -98.602252 - 1.000000
8659, 10038, 10039, -1 - -10, 0, 0, 0, 29.227577 - 0.030009
8660, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
8661, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8662, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8663, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8664, 10040, 10041, -1 - 17, -1, 1, -10, -73.668630 - 1.000000
8665, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8666, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8667, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8668, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8669, 10042, 10043, -1 - -28, 25, 34, -11, -44.877468 - 1.000000
8670, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8671, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8672, 10044, 10045, -1 - 0, 1, 24, 3, 91.082492 - 0.591673
8673, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8674, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8675, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
8676, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8677, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8678, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8679, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8680, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8681, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8682, 10046, 10047, -1 - 0, -23, -7, 8, 64.030885 - 0.650022
8683, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8684, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8685, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8686, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8687, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8688, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8689, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8690, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8691, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8692, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8693, 10048, 10049, -1 - 17, -1, 1, 1, 48.844874 - 1.000000
8694, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8695, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8696, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8697, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8698, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8699, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8700, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8701, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8702, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8703, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8704, 10050, 10051, -1 - -57, -10, -1, -15, 16.019166 - 0.179256
8705, 10052, 10053, -1 - 30, 10, 47, -23, -6.558428 - 0.954434
8706, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8707, 10054, 10055, -1 - -44, -28, -21, 7, 13.608203 - 0.721928
8708, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8709, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8710, 10056, 10057, -1 - 17, -1, 1, 1, 48.844874 - 0.918296
8711, 10058, 10059, -1 - 17, -1, 1, 1, 48.844874 - 1.000000
8712, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8713, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8714, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8715, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8716, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
8717, 10060, 10061, -1 - -9, -14, -13, -11, -78.740806 - 0.811278
8718, 10062, 10063, -1 - -29, -10, -13, -33, -17.813654 - 1.000000
8719, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8720, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
8721, 10064, 10065, -1 - 17, -1, 1, 1, 48.844874 - 1.000000
8722, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8723, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
8724, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
8725, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8726, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
8727, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8728, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8729, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8730, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8731, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8732, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8733, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8734, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8735, 10066, 10067, -1 - -16, -15, -3, -3, -9.939879 - 1.000000
8736, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
8737, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8738, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
8739, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8740, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8741, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8742, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8743, 10068, 10069, -1 - -44, -9, 8, -4, -43.296609 - 0.650022
8744, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8745, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8746, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8747, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8748, 10070, 10071, -1 - 22, 25, -19, 5, -0.131230 - 0.257493
8749, 10072, 10073, -1 - 4, -5, 48, 3, -35.544908 - 0.811278
8750, 10074, 10075, -1 - 0, -23, -7, 8, 64.030885 - 0.721928
8751, 10076, 10077, -1 - -12, 53, -32, 38, -45.133824 - 0.175565
8752, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8753, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8754, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8755, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8756, 10078, 10079, -1 - 46, -6, 25, -31, -34.916227 - 0.979869
8757, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8758, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8759, 10080, 10081, -1 - -29, -10, -13, -33, -17.813654 - 1.000000
8760, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
8761, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
8762, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8763, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8764, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8765, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8766, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8767, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8768, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8769, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
8770, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8771, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8772, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8773, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8774, 10082, 10083, -1 - 18, 18, -30, 6, 9.897153 - 0.091837
8775, 10084, 10085, -1 - 20, 46, 25, 3, 77.550584 - 0.918296
8776, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8777, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8778, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8779, 10086, 10087, -1 - 0, 0, 49, -24, -40.684225 - 1.000000
8780, 10088, 10089, -1 - 47, -10, 27, 6, -8.731346 - 0.453716
8781, 10090, 10091, -1 - 1, 0, 39, -5, -10.159612 - 0.979869
8782, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8783, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8784, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8785, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8786, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8787, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8788, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8789, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8790, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8791, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8792, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8793, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8794, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8795, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8796, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8797, 10092, 10093, -1 - -47, -18, 0, 1, -12.613300 - 0.453716
8798, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8799, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8800, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8801, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8802, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8803, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8804, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8805, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8806, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8807, 10094, 10095, -1 - -29, -12, 1, 0, 6.912442 - 0.970951
8808, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8809, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8810, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8811, 10096, 10097, -1 - 46, -6, 25, -31, -34.916227 - 0.970951
8812, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8813, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8814, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8815, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8816, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8817, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8818, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8819, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8820, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8821, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8822, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8823, 10098, 10099, -1 - 1, -8, 0, 12, 6.967376 - 0.985228
8824, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8825, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8826, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8827, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8828, 10100, 10101, -1 - 18, -9, -13, 1, -72.283090 - 0.811278
8829, 10102, 10103, -1 - -19, -11, 2, -19, -92.577898 - 0.056525
8830, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8831, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8832, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8833, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8834, 10104, 10105, -1 - -32, 4, 20, -1, -84.081545 - 0.068500
8835, 10106, 10107, -1 - 12, 15, 56, -10, -18.521683 - 0.945660
8836, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
8837, 10108, 10109, -1 - 9, 31, -45, 16, 81.670583 - 0.371232
8838, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8839, 10110, 10111, -1 - 0, 6, 6, 7, -49.992370 - 0.811278
8840, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8841, 10112, 10113, -1 - -58, -5, -9, -5, 14.590899 - 1.000000
8842, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
8843, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8844, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8845, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
8846, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
8847, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8848, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8849, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
8850, 10114, 10115, -1 - -29, -10, -13, -33, -17.813654 - 0.970951
8851, 10116, 10117, -1 - -24, -8, -15, -6, -43.034150 - 0.285286
8852, 10118, 10119, -1 - -27, 11, -19, -16, -91.680654 - 0.996792
8853, 10120, 10121, -1 - -5, 13, -43, -24, 84.575945 - 0.172190
8854, 10122, 10123, -1 - -10, -10, 18, -11, -27.671133 - 0.605632
8855, 10124, 10125, -1 - 54, 18, 45, 4, 50.401318 - 0.283849
8856, 10126, 10127, -1 - 36, 30, -26, 32, 42.197943 - 0.208948
8857, 10128, 10129, -1 - -29, -10, -13, -33, -17.813654 - 0.721928
8858, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8859, 10130, 10131, -1 - -58, -5, -9, -5, 14.590899 - 1.000000
8860, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
8861, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
8862, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8863, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8864, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8865, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
8866, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
8867, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8868, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8869, 10132, 10133, -1 - -58, -5, -9, -5, 14.590899 - 0.918296
8870, 10134, 10135, -1 - 18, -9, -13, 1, -72.283090 - 1.000000
8871, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8872, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8873, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8874, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8875, 10136, 10137, -1 - 46, -6, 25, -31, -34.916227 - 0.970951
8876, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
8877, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8878, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
8879, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8880, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
8881, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
8882, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8883, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8884, 10138, 10139, -1 - 1, -8, 0, 12, 6.967376 - 0.650022
8885, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8886, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8887, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8888, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8889, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8890, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8891, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
8892, 10140, 10141, -1 - 53, 22, -37, -33, 33.323160 - 0.918296
8893, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8894, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8895, 10142, 10143, -1 - -32, 22, -1, 23, 69.286172 - 1.000000
8896, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8897, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8898, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8899, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8900, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8901, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8902, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8903, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8904, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8905, 10144, 10145, -1 - -32, 22, -1, 23, 69.286172 - 0.918296
8906, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
8907, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
8908, 10146, 10147, -1 - 16, -13, -1, 38, -89.794610 - 0.811278
8909, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8910, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8911, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8912, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8913, 10148, 10149, -1 - -28, 25, 34, -11, -44.877468 - 0.558629
8914, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
8915, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
8916, 10150, 10151, -1 - -11, 20, -5, -32, -54.307688 - 0.108349
8917, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
8918, 10152, 10153, -1 - 19, 46, 39, 38, -43.491928 - 0.087281
8919, 10154, 10155, -1 - -29, -10, -13, -33, -17.813654 - 0.811278
